,S,average cover size,k,run time
0,[131],34.9472,1,4.600704399999998
1,"[131, 639]",47.2209,2,4.600766700000001
2,"[131, 639, 287]",64.7003,3,4.6008353
3,"[131, 639, 287, 608]",72.6667,4,4.600902099999999
4,"[131, 639, 287, 608, 267]",80.3854,5,4.600992699999999
5,"[131, 639, 287, 608, 267, 100]",91.0705,6,4.601097899999999
6,"[131, 639, 287, 608, 267, 100, 559]",98.5457,7,4.6011942999999995
7,"[131, 639, 287, 608, 267, 100, 559, 76]",104.6106,8,4.601221599999999
8,"[131, 639, 287, 608, 267, 100, 559, 76, 359]",110.4733,9,4.601296300000001
9,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646]",116.946,10,4.601366800000001
10,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124]",123.0946,11,4.6014087
11,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512]",127.0912,12,4.601455900000001
12,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236]",132.6962,13,4.6014874
13,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80]",138.6208,14,4.601576699999999
14,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775]",141.2383,15,4.601623
15,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562]",145.5811,16,4.601667800000001
16,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77]",146.8735,17,4.601711399999999
17,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145]",150.3779,18,4.601763299999998
18,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683]",154.7479,19,4.6018635
19,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247]",158.6283,20,4.6019167
20,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66]",163.1353,21,4.602073600000001
21,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8]",168.275,22,4.602113299999999
22,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606]",171.6003,23,4.6021769
23,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274]",176.1478,24,4.6022319
24,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412]",180.8483,25,4.602460999999998
25,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15]",185.4878,26,4.602508799999999
26,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162]",189.872,27,4.6025719999999986
27,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60]",194.5076,28,4.6026758
28,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556]",199.1959,29,4.602729100000001
29,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556, 154]",203.0936,30,4.602781700000001
30,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556, 154, 1890]",207.4781,31,4.602848899999998
31,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556, 154, 1890, 196]",211.9567,32,4.602979000000001
32,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556, 154, 1890, 196, 230]",215.6461,33,4.603332999999999
33,"[131, 639, 287, 608, 267, 100, 559, 76, 359, 646, 124, 512, 236, 80, 1775, 562, 77, 145, 3683, 247, 66, 8, 606, 274, 412, 15, 1162, 60, 556, 154, 1890, 196, 230, 1032]",217.7682,34,4.603688599999998
