,S,average cover size,k,run time
0,[1143],102.6627,1,1.063289900000001
1,"[1143, 5848]",127.6169,2,1.0637409000000009
2,"[1143, 5848, 6932]",133.8635,3,1.0637982000000008
3,"[1143, 5848, 6932, 7338]",144.6109,4,1.0645781000000003
4,"[1143, 5848, 6932, 7338, 7324]",149.9836,5,1.0646503000000003
5,"[1143, 5848, 6932, 7338, 7324, 7155]",157.7037,6,1.065945600000001
6,"[1143, 5848, 6932, 7338, 7324, 7155, 7369]",161.7975,7,1.0679663000000001
7,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486]",168.0375,8,1.0691755
8,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572]",174.7679,9,1.073090800000001
9,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093]",178.5078,10,1.0732055000000003
10,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467]",182.3845,11,1.0745228000000004
11,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121]",186.4499,12,1.0795411000000001
12,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032]",193.3964,13,1.0808258000000013
13,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179]",196.9121,14,1.0821405000000013
14,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925]",200.7056,15,1.0824159000000009
15,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531]",205.2543,16,1.0827074000000003
16,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636]",209.104,17,1.0836548000000015
17,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991]",212.946,18,1.0856651
18,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569]",215.2898,19,1.0861034000000007
19,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258]",218.8777,20,1.1158939000000014
20,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258, 3660]",220.7631,21,1.116029900000001
21,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258, 3660, 5159]",223.8349,22,1.117392800000001
22,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258, 3660, 5159, 7742]",227.8211,23,1.1175598000000004
23,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258, 3660, 5159, 7742, 6800]",231.1525,24,1.1177125000000014
24,"[1143, 5848, 6932, 7338, 7324, 7155, 7369, 6486, 6572, 7093, 6467, 5121, 1032, 1179, 5925, 4531, 636, 6991, 5569, 2258, 3660, 5159, 7742, 6800, 5324]",235.0038,25,1.1180847000000007
