,k,run time,average cover size,S
0,1,4.1298075,2584.132,[26536]
1,2,4.129853800000001,2582.298,"[26536, 4115]"
2,3,4.129901200000001,2578.521,"[26536, 4115, 4840]"
3,4,4.130044700000001,2581.442,"[26536, 4115, 4840, 1520]"
4,5,4.130352,2584.551,"[26536, 4115, 4840, 1520, 15347]"
5,6,4.1309539,2597.527,"[26536, 4115, 4840, 1520, 15347, 1568]"
6,7,4.1312082,2588.73,"[26536, 4115, 4840, 1520, 15347, 1568, 3333]"
7,8,4.1315539,2599.669,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216]"
8,9,4.1326524,2603.571,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809]"
9,10,4.134568100000001,2595.137,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567]"
10,11,4.135449900000001,2611.788,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061]"
11,12,4.138055700000001,2669.589,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735]"
12,13,4.138884600000001,2667.753,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651]"
13,14,4.1411643,2674.923,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192]"
14,15,4.142448700000001,2679.216,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192, 6904]"
15,16,4.1441833,2675.071,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192, 6904, 2162]"
16,17,4.1515877,2737.321,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192, 6904, 2162, 4887]"
17,18,4.153158000000001,2739.418,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192, 6904, 2162, 4887, 2356]"
18,19,4.162079800000001,2751.229,"[26536, 4115, 4840, 1520, 15347, 1568, 3333, 3216, 809, 5567, 5061, 21735, 12651, 5192, 6904, 2162, 4887, 2356, 11030]"
