,k,run time,average cover size,S
0,1,0.09979650000000007,11.5759,[104]
1,2,0.09985179999999971,18.5367,"[104, 22]"
2,3,0.09990129999999997,24.3578,"[104, 22, 41]"
3,4,0.09995690000000002,30.4071,"[104, 22, 41, 40]"
4,5,0.10002749999999994,35.3358,"[104, 22, 41, 40, 232]"
5,6,0.10007489999999963,39.5506,"[104, 22, 41, 40, 232, 75]"
6,7,0.10015189999999974,43.8846,"[104, 22, 41, 40, 232, 75, 23]"
7,8,0.10019899999999993,47.8016,"[104, 22, 41, 40, 232, 75, 23, 134]"
8,9,0.10034949999999965,51.0404,"[104, 22, 41, 40, 232, 75, 23, 134, 354]"
9,10,0.10052339999999971,53.8539,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133]"
10,11,0.10062159999999976,57.6811,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51]"
11,12,0.1006695999999998,61.236,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577]"
12,13,0.10077679999999978,64.485,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71]"
13,14,0.10084399999999993,67.6304,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395]"
14,15,0.10092419999999969,70.265,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377]"
15,16,0.10134979999999993,73.2013,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139]"
16,17,0.10148099999999971,75.7493,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355]"
17,18,0.10154689999999977,78.162,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340]"
18,19,0.10181959999999979,81.0663,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136]"
19,20,0.10187109999999988,83.7107,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428]"
20,21,0.1019975999999998,86.3654,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119]"
21,22,0.10211069999999989,88.692,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44]"
22,23,0.10218999999999978,90.852,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105]"
23,24,0.1023288,93.2074,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184]"
24,25,0.10238809999999976,96.4222,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218]"
25,26,0.10248719999999967,98.3735,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453]"
26,27,0.10257479999999974,100.4667,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467]"
27,28,0.10264929999999994,102.9157,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0]"
28,29,0.10273090000000007,104.8375,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68]"
29,30,0.10282269999999993,107.25,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503]"
30,31,0.10289860000000006,109.5276,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236]"
31,32,0.10314739999999967,111.6769,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551]"
32,33,0.10325570000000006,113.218,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142]"
33,34,0.10336679999999987,115.5215,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366]"
34,35,0.10347839999999975,117.0626,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315]"
35,36,0.10360179999999986,118.8176,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181]"
36,37,0.10380319999999976,120.8431,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587]"
37,38,0.10405309999999979,122.4629,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375]"
38,39,0.10451849999999974,124.7186,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375, 459]"
39,40,0.10483639999999994,126.2183,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375, 459, 242]"
40,41,0.10534650000000001,128.4086,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375, 459, 242, 29]"
41,42,0.10547210000000007,130.1707,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375, 459, 242, 29, 79]"
42,43,0.10581659999999982,132.072,"[104, 22, 41, 40, 232, 75, 23, 134, 354, 133, 51, 577, 71, 395, 377, 139, 355, 340, 136, 428, 119, 44, 105, 184, 218, 453, 467, 0, 68, 503, 236, 551, 142, 366, 315, 181, 587, 375, 459, 242, 29, 79, 39]"
