,k,run time,average cover size,S
0,1,29.2775053,131.72,[38868]
1,2,29.277701799999996,267.794,"[38868, 72210]"
2,3,29.278290999999996,282.97,"[38868, 72210, 6737]"
3,4,29.280739999999994,292.224,"[38868, 72210, 6737, 63861]"
4,5,29.281686699999995,294.645,"[38868, 72210, 6737, 63861, 13884]"
5,6,29.282116799999997,309.651,"[38868, 72210, 6737, 63861, 13884, 96321]"
6,7,29.2822033,330.789,"[38868, 72210, 6737, 63861, 13884, 96321, 13451]"
7,8,29.2835592,338.356,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427]"
8,9,29.283783199999995,353.646,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759]"
9,10,29.286300499999996,368.226,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618]"
10,11,29.2875837,371.532,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267]"
11,12,29.296695,392.101,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126]"
12,13,29.296830999999997,402.525,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015]"
13,14,29.299,412.908,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015, 69476]"
14,15,29.302898,423.541,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015, 69476, 180399]"
15,16,29.3038331,438.625,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015, 69476, 180399, 24074]"
16,17,29.303995699999994,445.409,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015, 69476, 180399, 24074, 65720]"
17,18,29.3041591,451.901,"[38868, 72210, 6737, 63861, 13884, 96321, 13451, 7427, 21759, 98618, 19267, 33126, 109015, 69476, 180399, 24074, 65720, 11711]"
