,k,run time,average cover size,S
0,1,0.0698114999999997,24.3676,[104]
1,2,0.06984520000000005,37.1093,"[104, 22]"
2,3,0.06987759999999987,46.793,"[104, 22, 41]"
3,4,0.0699128,54.5739,"[104, 22, 41, 40]"
4,5,0.06995149999999972,62.2995,"[104, 22, 41, 40, 232]"
5,6,0.0700189,67.7387,"[104, 22, 41, 40, 232, 23]"
6,7,0.07004419999999989,72.8996,"[104, 22, 41, 40, 232, 23, 134]"
7,8,0.07011939999999983,77.0988,"[104, 22, 41, 40, 232, 23, 134, 354]"
8,9,0.07021489999999986,80.5267,"[104, 22, 41, 40, 232, 23, 134, 354, 133]"
9,10,0.0702666999999999,85.1995,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51]"
10,11,0.07029160000000001,89.3718,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577]"
11,12,0.07034739999999973,93.5053,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71]"
12,13,0.07037870000000002,98.4544,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395]"
13,14,0.07042260000000011,100.9055,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377]"
14,15,0.07053599999999971,104.4806,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377, 182]"
15,16,0.07064639999999978,108.1339,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377, 182, 139]"
16,17,0.07071810000000012,110.3034,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377, 182, 139, 355]"
17,18,0.07075450000000005,113.6894,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377, 182, 139, 355, 340]"
18,19,0.07090169999999985,116.8111,"[104, 22, 41, 40, 232, 23, 134, 354, 133, 51, 577, 71, 395, 377, 182, 139, 355, 340, 136]"
