,k,run time,average cover size,S
0,1,1.3106178000000002,70.4791,[107]
1,2,1.3106733000000004,210.1234,"[107, 1912]"
2,3,1.3108434000000004,224.3032,"[107, 1912, 1684]"
3,4,1.3109445000000006,232.715,"[107, 1912, 1684, 3437]"
4,5,1.3114605,238.7179,"[107, 1912, 1684, 3437, 0]"
5,6,1.3375278000000002,242.8013,"[107, 1912, 1684, 3437, 0, 348]"
6,7,1.3696882000000006,247.4853,"[107, 1912, 1684, 3437, 0, 348, 686]"
7,8,1.4701999,249.3913,"[107, 1912, 1684, 3437, 0, 348, 686, 1085]"
8,9,1.4721889,251.4859,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423]"
9,10,1.4765389000000004,252.0472,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698]"
10,11,1.4791109000000002,256.2844,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239]"
11,12,1.481675,263.4423,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398]"
12,13,1.4822391000000001,268.7188,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572]"
13,14,1.4854466000000004,269.3884,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422]"
14,15,1.4863660000000003,273.7035,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365]"
15,16,1.4901252000000005,279.4202,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110]"
16,17,1.4911000000000003,280.2072,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405]"
17,18,1.4920632999999999,284.0861,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835]"
18,19,1.4924734000000006,288.3059,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524]"
19,20,1.4936326000000006,289.5322,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014]"
20,21,1.4940086,290.0338,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970]"
21,22,1.4942035000000002,293.5229,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279]"
22,23,1.4949881000000005,295.5099,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315]"
23,24,1.4971642000000003,297.4657,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556]"
24,25,1.4983763000000003,301.5487,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415]"
25,26,1.4985723000000002,302.4692,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057]"
26,27,1.4990017,307.3852,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843]"
27,28,1.4998195,310.573,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812]"
28,29,1.5000216000000002,313.8367,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712]"
29,30,1.5017848000000003,312.8747,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309]"
30,31,1.5020090000000001,316.3969,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238]"
31,32,1.5022304000000002,318.8448,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108]"
32,33,1.5026776000000002,319.2281,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505]"
33,34,1.50338,321.3627,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257]"
34,35,1.5036206000000005,324.7951,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221]"
35,36,1.5040664000000001,324.9647,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770]"
36,37,1.5045209000000002,327.9301,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591]"
37,38,1.5052248000000006,330.9107,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502]"
38,39,1.5054488,332.8009,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502, 2027]"
39,40,1.5056846000000004,337.6105,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502, 2027, 1532]"
40,41,1.5061862000000001,339.7603,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502, 2027, 1532, 1851]"
41,42,1.5064106000000006,340.7643,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502, 2027, 1532, 1851, 984]"
42,43,1.5076428000000002,343.1975,"[107, 1912, 1684, 3437, 0, 348, 686, 1085, 423, 698, 2239, 1398, 1572, 422, 1365, 2110, 1405, 2835, 1524, 3014, 2970, 1279, 1315, 556, 2415, 2057, 1843, 1812, 2712, 1309, 3238, 1108, 1505, 3257, 2221, 2770, 591, 2502, 2027, 1532, 1851, 984, 1873]"
