,S,average cover size,k,run time
0,[1143],39.543,1,5.8884303000000005
1,"[1143, 5848]",51.531,2,5.891220700000001
2,"[1143, 5848, 7338]",57.428,3,5.892487999999999
3,"[1143, 5848, 7338, 1435]",63.112,4,5.893743399999999
4,"[1143, 5848, 7338, 1435, 7155]",67.865,5,5.895494
5,"[1143, 5848, 7338, 1435, 7155, 6098]",74.286,6,5.896660099999999
6,"[1143, 5848, 7338, 1435, 7155, 6098, 6932]",78.42,7,5.897323299999999
7,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486]",81.927,8,5.8990663
8,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345]",88.596,9,5.8997965
9,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227]",92.167,10,5.9000932
10,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638]",96.536,11,5.9006946000000005
11,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662]",98.607,12,5.901642
12,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121]",101.111,13,5.9022031
13,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258]",105.525,14,5.9029169
14,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258, 7297]",108.829,15,5.9035033
15,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258, 7297, 636]",111.366,16,5.9043322
16,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258, 7297, 636, 5287]",114.323,17,5.9048153
17,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258, 7297, 636, 5287, 2348]",117.499,18,5.9052991
18,"[1143, 5848, 7338, 1435, 7155, 6098, 6932, 6486, 5345, 1227, 638, 4662, 5121, 2258, 7297, 636, 5287, 2348, 7324]",122.723,19,5.905653200000001
