,k,run time,average cover size,S
0,1,137.48554220000003,1871.446,[107]
1,2,137.51798240000002,1977.055,"[107, 1684]"
2,3,137.5348088,2007.764,"[107, 1684, 1912]"
3,4,137.56900380000002,2113.938,"[107, 1684, 1912, 3437]"
4,5,137.58064130000002,2159.978,"[107, 1684, 1912, 3437, 0]"
5,6,137.5880524,2161.358,"[107, 1684, 1912, 3437, 0, 348]"
6,7,137.60055970000002,2223.229,"[107, 1684, 1912, 3437, 0, 348, 686]"
7,8,137.6040792,2221.659,"[107, 1684, 1912, 3437, 0, 348, 686, 2226]"
8,9,137.60603,2222.099,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981]"
9,10,137.6077538,2224.381,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110]"
10,11,137.60946950000002,2223.148,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518]"
11,12,137.6111017,2221.064,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405]"
12,13,137.61328970000002,2221.95,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031]"
13,14,137.6152404,2221.425,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387]"
14,15,137.6169409,2224.551,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242]"
15,16,137.6187251,2223.888,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222]"
16,17,137.6203653,2223.539,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092]"
17,18,137.6218762,2224.301,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596]"
18,19,137.6238743,2228.23,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980]"
19,20,137.6249653,2230.127,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379]"
20,21,137.6263208,2231.583,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379, 2075]"
21,22,137.6276268,2232.811,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379, 2075, 2473]"
22,23,137.62897510000002,2231.377,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379, 2075, 2473, 2126]"
23,24,137.6548984,2229.884,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379, 2075, 2473, 2126, 2221]"
24,25,137.65629460000002,2231.728,"[107, 1684, 1912, 3437, 0, 348, 686, 2226, 1981, 2110, 2518, 1405, 2031, 2387, 2242, 2222, 2092, 596, 3980, 2379, 2075, 2473, 2126, 2221, 2322]"
