,S,average cover size,k,run time
0,[1143],11.746,1,6.317625100000001
1,"[1143, 5848]",16.995,2,6.320044599999999
2,"[1143, 5848, 7338]",20.66,3,6.3210514
3,"[1143, 5848, 7338, 1435]",24.794,4,6.322060499999999
4,"[1143, 5848, 7338, 1435, 7155]",27.7,5,6.323421399999999
5,"[1143, 5848, 7338, 1435, 7155, 5351]",31.122,6,6.3241792
6,"[1143, 5848, 7338, 1435, 7155, 5351, 6098]",34.004,7,6.324592600000001
7,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932]",37.349,8,6.3250005
8,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486]",39.416,9,6.3262301
9,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784]",41.685,10,6.326815999999999
10,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345]",45.444,11,6.3273776999999995
11,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227]",48.651,12,6.327719200000001
12,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638]",49.973,13,6.3281866
13,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662]",53.16,14,6.328930099999999
14,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744]",54.842,15,6.329298
15,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121]",56.953,16,6.3295815
16,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258]",59.772,17,6.3301192
17,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258, 7297]",61.58,18,6.330600499999999
18,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258, 7297, 636]",64.13,19,6.331296699999999
19,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258, 7297, 636, 5287]",65.717,20,6.3317359
20,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258, 7297, 636, 5287, 2348]",67.612,21,6.3321605000000005
21,"[1143, 5848, 7338, 1435, 7155, 5351, 6098, 6932, 6486, 3784, 5345, 1227, 638, 4662, 6744, 5121, 2258, 7297, 636, 5287, 2348, 7324]",70.655,22,6.332442199999999
