,k,run time,average cover size,S
0,1,111.2994296,532.254,[107]
1,2,111.3088776,642.442,"[107, 1684]"
2,3,111.3159447,871.485,"[107, 1684, 1912]"
3,4,111.3226187,893.8,"[107, 1684, 1912, 3437]"
4,5,111.3268575,895.869,"[107, 1684, 1912, 3437, 0]"
5,6,111.3293199,917.826,"[107, 1684, 1912, 3437, 0, 348]"
6,7,111.3312334,917.923,"[107, 1684, 1912, 3437, 0, 348, 686]"
7,8,111.3325028,923.537,"[107, 1684, 1912, 3437, 0, 348, 686, 2117]"
8,9,111.3339751,922.687,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718]"
9,10,111.3353115,926.562,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526]"
10,11,111.3366707,922.861,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072]"
11,12,111.3377047,928.015,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509]"
12,13,111.3388598,924.683,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926]"
13,14,111.3398479,927.121,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268]"
14,15,111.3410579,927.966,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268, 1964]"
15,16,111.3423016,928.464,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268, 1964, 1029]"
16,17,111.3435089,926.211,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268, 1964, 1029, 2084]"
17,18,111.3445339,929.757,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268, 1964, 1029, 2084, 2189]"
18,19,111.3455058,928.54,"[107, 1684, 1912, 3437, 0, 348, 686, 2117, 1718, 526, 2072, 2509, 1926, 2268, 1964, 1029, 2084, 2189, 2501]"
