,k,run time,average cover size,S
0,1,283.84393070000004,130.724,[38868]
1,2,283.8680416,144.238,"[38868, 57571]"
2,3,283.88568560000004,155.296,"[38868, 57571, 6737]"
3,4,283.8995368,178.068,"[38868, 57571, 6737, 13451]"
4,5,283.9106813,191.887,"[38868, 57571, 6737, 13451, 21759]"
5,6,283.9220371,204.663,"[38868, 57571, 6737, 13451, 21759, 13884]"
6,7,283.9348569,213.903,"[38868, 57571, 6737, 13451, 21759, 13884, 96321]"
7,8,283.9465893,223.454,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861]"
8,9,283.9592802,232.746,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267]"
9,10,283.9713074,247.448,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126]"
10,11,283.9835287,256.819,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618]"
11,12,283.9947583,267.412,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335]"
12,13,284.0063543,274.889,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427]"
13,14,284.0183012,285.221,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711]"
14,15,284.02831590000005,301.356,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720]"
15,16,284.0391596,310.848,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399]"
16,17,284.04848940000005,439.567,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246]"
17,18,284.0609733,448.254,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889]"
18,19,284.06974060000005,458.391,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945]"
19,20,284.07880830000005,465.17,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830]"
20,21,284.0889295,473.333,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449]"
21,22,284.098432,478.594,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230]"
22,23,284.107564,488.057,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822]"
23,24,284.11618880000003,499.922,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287]"
24,25,284.1244992,507.129,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028]"
25,26,284.13182500000005,512.756,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028, 100741]"
26,27,284.14113860000003,517.283,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028, 100741, 12110]"
27,28,284.1504087,525.738,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028, 100741, 12110, 38115]"
28,29,284.15766990000003,529.075,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028, 100741, 12110, 38115, 23414]"
29,30,284.1656582,537.164,"[38868, 57571, 6737, 13451, 21759, 13884, 96321, 63861, 19267, 33126, 98618, 37335, 7427, 11711, 65720, 180399, 116246, 8889, 5945, 13830, 9449, 51230, 27822, 97287, 30028, 100741, 12110, 38115, 23414, 2419]"
