,S,average cover size,k,run time
0,[131],515.4281,1,7.8522040999999945
1,"[131, 639]",533.4648,2,7.852957999999994
2,"[131, 639, 287]",537.0843,3,7.854231399999996
3,"[131, 639, 287, 608]",538.8019,4,7.8554368
4,"[131, 639, 287, 608, 267]",539.1039,5,7.856414199999996
5,"[131, 639, 287, 608, 267, 559]",550.7708,6,7.857317199999997
6,"[131, 639, 287, 608, 267, 559, 100]",552.4282,7,7.858245699999998
7,"[131, 639, 287, 608, 267, 559, 100, 124]",560.3581,8,7.859633699999996
8,"[131, 639, 287, 608, 267, 559, 100, 124, 359]",562.7606,9,7.861019399999996
9,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535]",568.4779,10,7.8617822999999944
10,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80]",568.9455,11,7.862402799999998
11,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606]",574.5024,12,7.863477799999998
12,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247]",575.2369,13,7.864696099999996
13,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236]",578.4949,14,7.865311999999996
14,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274]",580.9581,15,7.8660268
15,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274, 8]",582.4666,16,7.8670621999999995
16,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274, 8, 412]",590.6096,17,7.867699499999993
17,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274, 8, 412, 196]",592.5804,18,7.868593399999995
18,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274, 8, 412, 196, 646]",597.5728,19,7.8696494
19,"[131, 639, 287, 608, 267, 559, 100, 124, 359, 535, 80, 606, 247, 236, 274, 8, 412, 196, 646, 15]",598.8628,20,7.870382499999998
