,S,average cover size,k,run time
0,[107],540.085,1,211.0070593
1,"[107, 3437]",541.009,2,211.1896672
2,"[107, 3437, 0]",573.794,3,211.26772540000002
3,"[107, 3437, 0, 1985]",780.518,4,211.30831990000001
4,"[107, 3437, 0, 1985, 3291]",853.691,5,211.32381800000002
5,"[107, 3437, 0, 1985, 3291, 3363]",896.607,6,211.3343551
6,"[107, 3437, 0, 1985, 3291, 3363, 2951]",911.526,7,211.3479245
7,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964]",910.169,8,211.3545966
8,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594]",913.071,9,211.36315340000002
9,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119]",922.656,10,211.3696495
10,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881]",923.57,11,211.3760599
11,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397]",930.089,12,211.3796131
12,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995]",933.864,13,211.38214340000002
13,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020]",937.628,14,211.3827185
14,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812]",941.506,15,211.38363660000002
15,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718]",940.994,16,211.3841295
16,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540]",944.358,17,211.38731370000002
17,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540, 3213]",948.239,18,211.3927147
18,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540, 3213, 579]",951.816,19,211.3946334
19,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540, 3213, 579, 803]",952.571,20,211.3958205
20,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540, 3213, 579, 803, 701]",958.145,21,211.3976331
21,"[107, 3437, 0, 1985, 3291, 3363, 2951, 1964, 2594, 3119, 2881, 397, 1995, 3020, 2812, 2718, 2540, 3213, 579, 803, 701, 804]",956.51,22,211.3981984
