,k,run time,average cover size,S
0,1,0.898597240447998,295.187,[6932]
1,2,0.898597240447998,315.938,"[6932, 7324]"
2,3,0.898597240447998,340.722,"[6932, 7324, 7369]"
3,4,0.898597240447998,394.568,"[6932, 7324, 7369, 6467]"
4,5,0.898597240447998,403.685,"[6932, 7324, 7369, 6467, 4262]"
5,6,0.898597240447998,1172.628,"[6932, 7324, 7369, 6467, 4262, 6655]"
6,7,0.898597240447998,1180.075,"[6932, 7324, 7369, 6467, 4262, 6655, 6800]"
7,8,0.898597240447998,1180.944,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098]"
8,9,0.898597240447998,1185.592,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121]"
9,10,0.898597240447998,1191.073,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156]"
10,11,0.898597240447998,1193.439,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992]"
11,12,0.898597240447998,1191.832,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143]"
12,13,0.898597240447998,1189.816,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351]"
13,14,0.898597240447998,1197.993,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639]"
14,15,0.898597240447998,1210.147,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019]"
15,16,0.898597240447998,1207.359,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321]"
16,17,0.898597240447998,1210.716,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960]"
17,18,0.898597240447998,1210.941,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217]"
18,19,0.898597240447998,1215.529,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227]"
19,20,0.898597240447998,1214.022,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034]"
20,21,0.898597240447998,1216.23,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297]"
21,22,0.898597240447998,1218.589,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537]"
22,23,0.898597240447998,1220.416,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466]"
23,24,0.898597240447998,1226.768,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867]"
24,25,0.898597240447998,1226.711,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784]"
25,26,0.898597240447998,1226.82,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159]"
26,27,0.898597240447998,1228.838,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585]"
27,28,0.898597240447998,1231.725,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281]"
28,29,0.898597240447998,1234.233,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281, 3493]"
29,30,0.898597240447998,1238.591,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281, 3493, 7158]"
30,31,0.898597240447998,1235.809,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281, 3493, 7158, 5848]"
31,32,0.898597240447998,1238.527,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281, 3493, 7158, 5848, 6555]"
32,33,0.898597240447998,1239.178,"[6932, 7324, 7369, 6467, 4262, 6655, 6800, 6098, 5121, 5156, 4992, 1143, 5351, 6639, 2019, 6321, 6960, 7217, 1227, 7034, 7297, 4537, 4466, 6867, 3784, 5159, 7585, 6281, 3493, 7158, 5848, 6555, 5668]"
