,k,run time,average cover size,S
0,1,1.2978754043579102,3293.055,[1912]
1,2,1.2998697757720947,3299.601,"[1912, 1888]"
2,3,1.2998697757720947,3300.16,"[1912, 1888, 1563]"
3,4,1.3008673191070557,3300.44,"[1912, 1888, 1563, 1539]"
4,5,1.3018643856048584,3302.711,"[1912, 1888, 1563, 1539, 1359]"
5,6,1.3028621673583984,3300.169,"[1912, 1888, 1563, 1539, 1359, 1688]"
6,7,1.303858757019043,3304.069,"[1912, 1888, 1563, 1539, 1359, 1688, 1644]"
7,8,1.304856777191162,3301.504,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047]"
8,9,1.3058536052703857,3298.434,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932]"
9,10,1.3068904876708984,3308.021,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092]"
10,11,1.3078739643096924,3305.114,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839]"
11,12,1.3088719844818115,3302.325,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047]"
12,13,1.3088719844818115,3300.035,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365]"
13,14,1.3098688125610352,3305.081,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896]"
14,15,1.310866355895996,3303.181,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101]"
15,16,1.311863660812378,3302.224,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655]"
16,17,1.311863660812378,3294.075,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655, 1279]"
17,18,1.3128609657287598,3302.749,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655, 1279, 3399]"
18,19,1.3138582706451416,3299.54,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655, 1279, 3399, 3396]"
19,20,1.3138582706451416,3301.167,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655, 1279, 3399, 3396, 1066]"
20,21,1.3148558139801025,3306.221,"[1912, 1888, 1563, 1539, 1359, 1688, 1644, 1047, 932, 1092, 2839, 3047, 1365, 896, 3101, 1655, 1279, 3399, 3396, 1066, 941]"
