,S,average cover size,k,run time
0,[1143],1150.335,1,0.25711390000000023
1,"[1143, 6655]",1150.319,2,0.2591125000000005
2,"[1143, 6655, 6932]",1156.742,3,0.261317
3,"[1143, 6655, 6932, 6555]",1158.009,4,0.2636079999999996
4,"[1143, 6655, 6932, 6555, 7324]",1164.345,5,0.2661877999999991
5,"[1143, 6655, 6932, 6555, 7324, 7338]",1164.754,6,0.2680676999999996
6,"[1143, 6655, 6932, 6555, 7324, 7338, 5848]",1165.452,7,0.2697824999999998
7,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369]",1166.566,8,0.27158760000000015
8,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155]",1169.662,9,0.2722043000000003
9,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689]",1167.759,10,0.2728769
10,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486]",1166.766,11,0.2739723000000005
11,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467]",1172.268,12,0.27512190000000025
12,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121]",1182.498,13,0.2760788000000005
13,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768]",1178.553,14,0.27692350000000054
14,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604]",1181.341,15,0.2780448
15,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572]",1180.276,16,0.27919999999999945
16,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435]",1178.636,17,0.2800901000000007
17,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951]",1182.155,18,0.28128449999999994
18,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315]",1178.354,19,0.28272100000000044
19,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636]",1179.685,20,0.28435340000000053
20,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800]",1187.878,21,0.2854588000000007
21,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960]",1186.711,22,0.2864848999999996
22,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960, 6639]",1189.737,23,0.2876929999999991
23,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960, 6639, 6098]",1191.798,24,0.28875479999999953
24,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960, 6639, 6098, 1227]",1194.048,25,0.29016539999999935
25,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960, 6639, 6098, 1227, 5159]",1193.779,26,0.29122680000000045
26,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 435, 4951, 7315, 636, 6800, 6960, 6639, 6098, 1227, 5159, 865]",1192.717,27,0.29186280000000053
