,k,run time,average cover size,S
0,1,0.012560099999999963,1872.963,[107]
1,2,0.017076800000000336,1901.603,"[107, 1912]"
2,3,0.020012300000000316,2004.531,"[107, 1912, 1684]"
3,4,0.02322890000000033,2115.096,"[107, 1912, 1684, 3437]"
4,5,0.024586300000000172,2160.333,"[107, 1912, 1684, 3437, 0]"
5,6,0.025412800000000235,2160.92,"[107, 1912, 1684, 3437, 0, 2543]"
6,7,0.026222300000000143,2159.296,"[107, 1912, 1684, 3437, 0, 2543, 2347]"
7,8,0.027363100000000085,2157.815,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888]"
8,9,0.028143700000000216,2160.909,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483]"
9,10,0.02875899999999998,2155.604,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800]"
10,11,0.02969899999999992,2160.863,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348]"
11,12,0.03080430000000023,2160.782,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663]"
12,13,0.03189939999999991,2153.849,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266]"
13,14,0.033276000000000305,2158.215,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352]"
14,15,0.033972900000000195,2162.131,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985]"
15,16,0.034562699999999946,2223.43,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686]"
16,17,0.03513420000000034,2222.273,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730]"
17,18,0.03628140000000002,2221.407,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941]"
18,19,0.03805920000000018,2221.0,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233]"
19,20,0.03912059999999995,2221.802,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047]"
20,21,0.04045880000000013,2222.1,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431]"
21,22,0.042310599999999976,2224.133,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917]"
22,23,0.04350860000000001,2222.857,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414]"
23,24,0.0442863,2223.758,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133]"
24,25,0.04509910000000028,2219.323,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199]"
25,26,0.046269899999999975,2223.913,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839]"
26,27,0.04739040000000028,2223.073,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218]"
27,28,0.04855790000000004,2223.212,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111]"
28,29,0.049972499999999975,2223.07,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363]"
29,30,0.05064090000000032,2222.232,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101]"
30,31,0.051243300000000325,2223.751,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584]"
31,32,0.05239220000000033,2223.423,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917]"
32,33,0.05321800000000021,2222.633,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553]"
33,34,0.05427129999999991,2222.491,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896]"
34,35,0.05548449999999994,2224.515,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054]"
35,36,0.056264800000000115,2227.535,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291]"
36,37,0.05705530000000003,2222.263,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768]"
37,38,0.05812300000000015,2225.379,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830]"
38,39,0.05889310000000014,2224.291,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376]"
39,40,0.05979150000000022,2223.81,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754]"
40,41,0.060497500000000315,2224.826,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352]"
41,42,0.061517500000000336,2227.101,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352, 2560]"
42,43,0.06296230000000014,2224.202,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352, 2560, 2742]"
43,44,0.06364560000000008,2223.205,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352, 2560, 2742, 2289]"
44,45,0.06467329999999993,2222.128,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352, 2560, 2742, 2289, 1277]"
45,46,0.06566230000000006,2226.241,"[107, 1912, 1684, 3437, 0, 2543, 2347, 1888, 483, 1800, 348, 1663, 2266, 1352, 1985, 686, 1730, 1941, 2233, 2047, 1431, 1917, 414, 2133, 1199, 2839, 2218, 2111, 3363, 3101, 1584, 917, 2553, 896, 2054, 3291, 1768, 3830, 376, 2754, 2352, 2560, 2742, 2289, 1277, 2117]"
