,k,run time,average cover size,S
35,36,0.03368739999999981,375.3482,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078]"
36,37,0.03433339999999996,376.9677,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827]"
37,38,0.034946699999999886,380.466,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199]"
38,39,0.03542580000000006,380.9221,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983]"
39,40,0.03595399999999982,384.7163,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414]"
40,41,0.0365584000000001,384.9591,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993]"
41,42,0.03709680000000004,386.6232,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126]"
42,43,0.03778900000000007,387.3762,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123]"
43,44,0.03841450000000002,390.2005,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081]"
44,45,0.03900760000000014,392.0655,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804]"
45,46,0.03974220000000006,392.3659,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804, 2464]"
46,47,0.040550000000000086,394.3798,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804, 2464, 2054]"
47,48,0.04102579999999989,396.6924,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804, 2464, 2054, 1612]"
48,49,0.041549100000000116,400.4664,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804, 2464, 2054, 1612, 2839]"
49,50,0.042072999999999805,400.6345,"[107, 1684, 1912, 3437, 0, 2543, 2347, 1888, 1800, 483, 1663, 2266, 348, 1352, 1985, 1730, 1941, 2233, 1431, 2142, 1199, 2047, 1584, 2206, 2218, 1768, 686, 2229, 1086, 2384, 2410, 1589, 2111, 2611, 1746, 2078, 1827, 2199, 1983, 414, 1993, 1126, 2123, 2081, 1804, 2464, 2054, 1612, 2839, 2240]"
