,k,run time,average cover size,S
0,1,0.0034274000000000804,1.8955,[104]
1,2,0.003734799999999705,3.5151,"[104, 22]"
2,3,0.0039807999999998955,5.0746,"[104, 22, 332]"
3,4,0.004213099999999859,6.7279,"[104, 22, 332, 40]"
4,5,0.004424599999999668,8.2881,"[104, 22, 332, 40, 15]"
5,6,0.004685999999999968,9.7648,"[104, 22, 332, 40, 15, 232]"
6,7,0.004883299999999924,11.3472,"[104, 22, 332, 40, 15, 232, 41]"
7,8,0.005132199999999809,12.7744,"[104, 22, 332, 40, 15, 232, 41, 23]"
8,9,0.005317799999999817,14.1805,"[104, 22, 332, 40, 15, 232, 41, 23, 75]"
9,10,0.005520499999999817,15.717,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195]"
10,11,0.005711799999999823,17.1422,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71]"
11,12,0.00589189999999995,18.4516,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20]"
12,13,0.006074599999999819,19.9081,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51]"
13,14,0.00624709999999995,21.385,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353]"
14,15,0.0064197999999997535,22.7442,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353, 354]"
15,16,0.0065933999999998605,24.1378,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353, 354, 48]"
16,17,0.006778399999999962,25.539,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353, 354, 48, 577]"
17,18,0.006948699999999697,26.8611,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353, 354, 48, 577, 331]"
18,19,0.0071600999999996695,28.2844,"[104, 22, 332, 40, 15, 232, 41, 23, 75, 195, 71, 20, 51, 353, 354, 48, 577, 331, 428]"
