,S,average cover size,k,run time
0,[1143],1234.304,1,0.2961589999999994
1,"[1143, 6655]",1233.362,2,0.29808139999999916
2,"[1143, 6655, 6932]",1241.634,3,0.3009650999999991
3,"[1143, 6655, 6932, 6555]",1239.253,4,0.3020586999999999
4,"[1143, 6655, 6932, 6555, 7324]",1246.854,5,0.30323499999999903
5,"[1143, 6655, 6932, 6555, 7324, 7338]",1245.769,6,0.3041041
6,"[1143, 6655, 6932, 6555, 7324, 7338, 5848]",1248.51,7,0.3049771999999997
7,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369]",1253.307,8,0.3058765999999995
8,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155]",1255.196,9,0.30665860000000045
9,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689]",1255.896,10,0.3076022999999992
10,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486]",1254.404,11,0.3087833999999994
11,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467]",1259.054,12,0.30997119999999967
12,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121]",1268.016,13,0.3109719999999996
13,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768]",1265.199,14,0.3119113999999996
14,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604]",1267.448,15,0.3131792999999998
15,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572]",1264.58,16,0.31453920000000046
16,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098]",1267.474,17,0.3155836000000001
17,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315]",1267.713,18,0.3170631000000004
18,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636]",1266.447,19,0.31838829999999874
19,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951]",1266.161,20,0.3189882999999991
20,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529]",1269.886,21,0.3198261999999996
21,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800]",1273.055,22,0.3205051000000001
22,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960]",1272.813,23,0.32123789999999985
23,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639]",1279.15,24,0.3219107000000001
24,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159]",1279.196,25,0.32245990000000013
25,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227]",1280.824,26,0.32290309999999955
26,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865]",1280.327,27,0.323501499999999
27,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019]",1293.574,28,0.3240727999999997
28,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531]",1315.154,29,0.324475099999999
29,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992]",1316.895,30,0.32489539999999906
30,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795]",1331.292,31,0.32528429999999986
31,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179]",1328.175,32,0.3256591999999987
32,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258]",1332.947,33,0.3262514999999997
33,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338]",1353.123,34,0.3266857999999999
34,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338, 516]",1353.541,35,0.3270084999999998
35,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338, 516, 2115]",1366.264,36,0.32736820000000044
36,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338, 516, 2115, 7105]",1362.823,37,0.3277860999999991
37,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338, 516, 2115, 7105, 7297]",1363.313,38,0.3281337999999998
38,"[1143, 6655, 6932, 6555, 7324, 7338, 5848, 7369, 7155, 1689, 6486, 6467, 5121, 6768, 604, 6572, 6098, 7315, 636, 4951, 5529, 6800, 6960, 6639, 5159, 1227, 865, 2019, 4531, 4992, 795, 1179, 2258, 1338, 516, 2115, 7105, 7297, 4262]",1364.049,39,0.328904399999999
